game_index,bet_type,model_prob,market_prob,kelly_fraction,fractional_kelly_used,bet_size,profit,expected_value,bankroll_before,bankroll_after
32,kelly,0.6041360875852309,0.5327102803738317,0.15285122743239413,0.0003057024548647883,0.30477632106531055,-0.30477632106531055,0.04086441646242299,996.9704731357576,996.6656968146923
33,kelly,0.656113578926756,0.6,0.14028394731689015,0.0002805678946337803,0.2796323962090078,0.1864215974726719,0.026151957558586805,996.6656968146923,996.8521184121649
34,kelly,0.5737150927444379,0.5192307692307693,0.11332739290843072,0.00022665478581686144,0.22594130338979385,0.20920491054610538,0.023708647095831578,996.8521184121649,997.061323322711
35,none,0.5147596965491004,0.6226415094339622,0.0,0.0,0.0,0.0,0.0,997.061323322711,997.061323322711
36,none,0.36627005770410825,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,997.061323322711,997.061323322711
37,kelly,0.40526310631786866,0.4,0.008771843863114397,1.7543687726228794e-05,0.017492132500274083,-0.017492132500274083,0.00023015738268797152,997.061323322711,997.0438311902108
38,kelly,0.7421338022446493,0.5652173913043478,0.40690774516269346,0.0008138154903253869,0.8114097143559637,0.6241613187353567,0.25397607482437723,997.0438311902108,997.6679925089461
39,none,0.5401375705460992,0.696969696969697,0.0,0.0,0.0,0.0,0.0,997.6679925089461,997.6679925089461
40,none,0.44936428023377817,0.6226415094339622,0.0,0.0,0.0,0.0,0.0,997.6679925089461,997.6679925089461
41,kelly,0.8263698421176862,0.574468085106383,0.5919691289765624,0.0011839382579531248,1.1811773050666328,0.8749461519012092,0.5179411114423539,997.6679925089461,998.5429386608473
42,kelly,0.7047972581179481,0.6363636363636364,0.1881924598243574,0.00037638491964871477,0.3758365037336545,0.21476371641923114,0.04041691207395581,998.5429386608473,998.7577023772666
43,kelly,0.6184202856203427,0.5652173913043478,0.12236665692678825,0.0002447333138535765,0.24442928223957253,0.18802252479967121,0.02300768778666991,998.7577023772666,998.9457249020662
44,kelly,0.8118179457080329,0.4878048780487805,0.6325969416204452,0.0012651938832408905,1.2638600208357316,-1.2638600208357316,0.8394896830078881,998.9457249020662,997.6818648812305
45,kelly,0.5818765441564202,0.5238095238095238,0.12194074272848238,0.00024388148545696477,0.2433161352207093,-0.2433161352207093,0.02697286386057922,997.6818648812305,997.4385487460098
46,kelly,0.6030761275068358,0.4444444444444444,0.2855370295123045,0.000571074059024609,0.5696112806599991,-0.5696112806599991,0.20330639132044465,997.4385487460098,996.8689374653499
47,none,0.21497412673947405,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,996.8689374653499,996.8689374653499
48,kelly,0.5403579937355248,0.4878048780487805,0.10260370205507234,0.00020520740411014468,0.20456488689530258,-0.20456488689530258,0.022038570441231975,996.8689374653499,996.6643725784545
49,kelly,0.7845224444293792,0.6575342465753424,0.37080553773378744,0.0007416110754675749,0.7391373372281234,0.3849673631396477,0.14274803009895531,996.6643725784545,997.0493399415941
50,kelly,0.6231270521788541,0.6153846153846154,0.020130335665020607,4.026067133004122e-05,0.04014187577522306,0.02508867235951441,0.000505043395986754,997.0493399415941,997.0744286139536
51,kelly,0.6752186196781139,0.5215311004784688,0.3212069151272582,0.0006424138302545164,0.6405344027347233,0.5876462410410307,0.1887560362709186,997.0744286139536,997.6620748549947
52,none,0.5057156681698728,0.574468085106383,0.0,0.0,0.0,0.0,0.0,997.6620748549947,997.6620748549947
53,none,0.3247691702223398,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,997.6620748549947,997.6620748549947
54,kelly,0.842325232890363,0.4629629629629629,0.7063987095199863,0.0014127974190399726,1.4094944044292004,-1.4094944044292004,1.1549714329027374,997.6620748549947,996.2525804505655
55,none,0.3876478892920121,0.574468085106383,0.0,0.0,0.0,0.0,0.0,996.2525804505655,996.2525804505655
56,kelly,0.5215691363289516,0.392156862745098,0.21290406299279147,0.00042580812598558293,0.42421244428995647,-0.42421244428995647,0.13999065709022412,996.2525804505655,995.8283680062755
57,none,0.2259574548784985,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,995.8283680062755,995.8283680062755
58,kelly,0.5622164920272815,0.4405286343612334,0.21750506842671588,0.0004350101368534318,0.43319543464893956,0.5501582020041534,0.11966219737243242,995.8283680062755,996.3785262082796
59,none,0.20785045468232288,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,996.3785262082796,996.3785262082796
60,kelly,0.7395245583259744,0.4761904761904761,0.5027287022586785,0.001005457404517357,1.0018161668782062,-1.0018161668782062,0.5540059156240891,996.3785262082796,995.3767100414013
61,none,0.40342500603648446,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,995.3767100414013,995.3767100414013
62,kelly,0.4514608738129278,0.4291845493562232,0.03902544058956526,7.805088117913052e-05,0.07769002932391526,0.1033277390008073,0.004032410539630112,995.3767100414013,995.4800377804022
63,none,0.5016163741109784,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,995.4800377804022,995.4800377804022
64,kelly,0.889856204245465,0.696969696969697,0.6365254740100343,0.0012730509480200687,1.2672968058313947,0.5509986112310411,0.35072465219270904,995.4800377804022,996.0310363916333
65,none,0.5029323354204369,0.5348837209302325,0.0,0.0,0.0,0.0,0.0,996.0310363916333,996.0310363916333
66,none,0.5027581368011418,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,996.0310363916333,996.0310363916333
67,kelly,0.8434885605120265,0.6153846153846154,0.5930702573312688,0.0011861405146625377,1.1814327661254327,0.7383954788283954,0.4379203966410019,996.0310363916333,996.7694318704616
68,none,0.4364640628715825,0.574468085106383,0.0,0.0,0.0,0.0,0.0,996.7694318704616,996.7694318704616
69,kelly,0.5671129215821166,0.5121951219512195,0.11258148924333895,0.0002251629784866779,0.2244355741444269,-0.2244355741444269,0.024064086834631807,996.7694318704616,996.5449962963172
70,kelly,0.5126566896772793,0.4878048780487805,0.04852020365564053,9.704040731128106e-05,0.0967051323446137,0.1015403889618444,0.004926760351701656,996.5449962963172,996.6465366852791
71,kelly,0.5426910750744314,0.4651162790697674,0.1450311403565457,0.00029006228071309145,0.28908956749573583,-0.28908956749573583,0.04821603808495026,996.6465366852791,996.3574471177834
72,none,0.583507521311662,0.5918367346938775,0.0,0.0,0.0,0.0,0.0,996.3574471177834,996.3574471177834
73,none,0.6420510475831547,0.7701149425287356,0.0,0.0,0.0,0.0,0.0,996.3574471177834,996.3574471177834
74,kelly,0.571469560850804,0.54337899543379,0.061518338263260766,0.00012303667652652152,0.12258850892582149,-0.12258850892582149,0.006337345680073485,996.3574471177834,996.2348586088576
75,kelly,0.6861895897638683,0.4878048780487805,0.3873225323961239,0.0007746450647922479,0.7717284165953544,-0.7717284165953544,0.3138531948696519,996.2348586088576,995.4631301922623
76,none,0.4769370047444561,0.5652173913043478,0.0,0.0,0.0,0.0,0.0,995.4631301922623,995.4631301922623
77,kelly,0.5641936212956171,0.4761904761904761,0.1680060042916328,0.00033601200858326556,0.3344875658464868,-0.3344875658464868,0.061815511365412995,995.4631301922623,995.1286426264157
78,kelly,0.6167255236444275,0.5918367346938775,0.060977532928847285,0.00012195506585769458,0.12136097914838274,0.08369722699888466,0.005103650415377699,995.1286426264157,995.2123398534146
79,kelly,0.4667372709418663,0.3636363636363636,0.16201571148007565,0.0003240314229601513,0.3224800706302036,0.5643401236028565,0.0914319666422706,995.2123398534146,995.7766799770175
80,kelly,0.8115460045610369,0.7142857142857143,0.340411015963629,0.000680822031927258,0.6779467026077319,0.27117868104309273,0.09231221032155609,995.7766799770175,996.0478586580606
81,kelly,0.6950375371606727,0.5454545454545454,0.3290825817534801,0.0006581651635069602,0.6555640017544401,0.5463033347953669,0.17977891183499514,996.0478586580606,996.5941619928559
82,none,0.45963794880630227,0.6551724137931034,0.0,0.0,0.0,0.0,0.0,996.5941619928559,996.5941619928559
83,kelly,0.7189771850722615,0.6,0.2974429626806538,0.0005948859253613076,0.592859840266797,0.395239893511198,0.11756132489555682,996.5941619928559,996.9894018863671
84,none,0.2643189920171628,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,996.9894018863671,996.9894018863671
85,none,0.40347380497440644,0.4761904761904761,0.0,0.0,0.0,0.0,0.0,996.9894018863671,996.9894018863671
86,kelly,0.7162919002348314,0.4878048780487805,0.4460937099822898,0.0008921874199645796,0.8895014022010272,-0.8895014022010272,0.4166410295694206,996.9894018863671,996.099900484166
87,kelly,0.6327101260549841,0.6078431372549019,0.06341082144020961,0.00012682164288041923,0.12632702585242403,-0.12632702585242403,0.005168064825419871,996.099900484166,995.9735734583136
88,kelly,0.8106247616326673,0.7674418604651163,0.1856864750204692,0.0003713729500409384,0.3698776441380292,0.11208413458728156,0.020812507857232168,995.9735734583136,996.0856575929008
